Seq_ID                                         	HCA    	Disord 	Aggreg 
NC_000913.3_-_1907641-1907769_1_nc_intergenic  	4.430  	nan    	nan    	
NC_000913.3_+_1907665-1907802_0_nc_intergenic  	0.240  	nan    	nan    	
NC_000913.3_+_1907803-1907889_0_nc_intergenic  	4.610  	nan    	nan    	
NC_000913.3_-_1907848-1907934_1_nc_intergenic  	3.180  	nan    	nan    	
NC_000913.3_-_1907947-1908054_1_nc_intergenic  	6.600  	nan    	nan    	
NC_000913.3_-_1908055-1908168_1_nc_intergenic  	1.000  	nan    	nan    	
NC_000913.3_-_1908169-1908243_1_nc_intergenic  	-1.880 	nan    	nan    	
NC_000913.3_+_1908220-1908312_0_nc_intergenic  	-2.830 	nan    	nan    	
NC_000913.3_-_1908577-1908687_1_nc_intergenic  	6.190  	nan    	nan    	
NC_000913.3_+_1908697-1908819_0_nc_intergenic  	-1.780 	nan    	nan    	
NC_000913.3_-_1908802-1908975_1_nc_intergenic  	2.260  	nan    	nan    	
NC_000913.3_-_1909222-1909395_1_nc_intergenic  	3.670  	nan    	nan    	
NC_000913.3_+_1910128-1910193_0_nc_intergenic  	-4.570 	nan    	nan    	
NC_000913.3_-_1910131-1910193_1_nc_intergenic  	-0.250 	nan    	nan    	
NC_000913.3_+_1912579-1912662_0_nc_intergenic  	2.190  	nan    	nan    	
NC_000913.3_-_1912597-1912689_1_nc_intergenic  	6.170  	nan    	nan    	
NC_000913.3_+_1912663-1912761_0_nc_intergenic  	0.340  	nan    	nan    	
NC_000913.3_+_1914790-1914912_0_nc_intergenic  	-6.600 	nan    	nan    	
NC_000913.3_-_1915513-1915587_1_nc_intergenic  	6.170  	nan    	nan    	
NC_000913.3_+_1916089-1916178_0_nc_intergenic  	-1.380 	nan    	nan    	
NC_000913.3_-_1920178-1920294_1_nc_intergenic  	-1.760 	nan    	nan    	
NC_000913.3_-_1921576-1921827_1_nc_intergenic  	1.270  	nan    	nan    	
NC_000913.3_-_1921939-1922082_1_nc_intergenic  	2.000  	nan    	nan    	
NC_000913.3_+_1922017-1922220_0_nc_intergenic  	2.090  	nan    	nan    	
NC_000913.3_-_1922266-1922361_1_nc_intergenic  	-0.680 	nan    	nan    	
NC_000913.3_+_1922272-1922370_0_nc_intergenic  	2.120  	nan    	nan    	
NC_000913.3_+_1922992-1923105_0_nc_intergenic  	3.680  	nan    	nan    	
NC_000913.3_+_1923265-1923360_0_nc_intergenic  	-3.770 	nan    	nan    	
NC_000913.3_-_1924999-1925133_1_nc_intergenic  	3.660  	nan    	nan    	
NC_000913.3_-_1925362-1925487_1_nc_intergenic  	3.730  	nan    	nan    	
NC_000913.3_-_1926715-1926843_1_nc_intergenic  	-0.310 	nan    	nan    	
NC_000913.3_-_1928803-1928913_1_nc_intergenic  	-3.060 	nan    	nan    	
NC_000913.3_+_1928647-1928928_0_nc_intergenic  	-1.260 	nan    	nan    	
NC_000913.3_+_1928932-1929009_0_nc_intergenic  	3.160  	nan    	nan    	
NC_000913.3_-_1928914-1929030_1_nc_intergenic  	-0.820 	nan    	nan    	
NC_000913.3_+_1929748-1929840_0_nc_intergenic  	-1.570 	nan    	nan    	
NC_000913.3_-_1929874-1929948_1_nc_intergenic  	-5.120 	nan    	nan    	
NC_000913.3_-_1930414-1930530_1_nc_intergenic  	-7.450 	nan    	nan    	
NC_000913.3_+_1930735-1930821_0_nc_intergenic  	-2.390 	nan    	nan    	
NC_000913.3_-_1930723-1930860_1_nc_intergenic  	4.200  	nan    	nan    	
NC_000913.3_+_1930822-1930884_0_nc_intergenic  	4.600  	nan    	nan    	
NC_000913.3_+_1932730-1932858_0_nc_intergenic  	0.100  	nan    	nan    	
NC_000913.3_+_1934701-1934763_0_nc_intergenic  	-4.200 	nan    	nan    	
NC_000913.3_-_1934713-1934796_1_nc_intergenic  	4.370  	nan    	nan    	
NC_000913.3_+_1936084-1936416_0_nc_intergenic  	3.100  	nan    	nan    	
NC_000913.3_-_1936330-1936479_1_nc_intergenic  	3.100  	nan    	nan    	
NC_000913.3_+_1936417-1936500_0_nc_intergenic  	-5.700 	nan    	nan    	
NC_000913.3_+_1936501-1936563_0_nc_intergenic  	-4.300 	nan    	nan    	
NC_000913.3_-_1936480-1936644_1_nc_intergenic  	3.980  	nan    	nan    	
NC_000913.3_-_1937593-1937679_1_nc_intergenic  	0.320  	nan    	nan    	
NC_000913.3_+_1937512-1937691_0_nc_intergenic  	-0.150 	nan    	nan    	
NC_000913.3_-_1939060-1939128_1_nc_intergenic  	2.270  	nan    	nan    	
NC_000913.3_+_1940083-1940241_0_nc_intergenic  	1.580  	nan    	nan    	
NC_000913.3_-_1943299-1943508_1_nc_intergenic  	-8.300 	nan    	nan    	
NC_000913.3_+_1945279-1945464_0_nc_intergenic  	-1.790 	nan    	nan    	
NC_000913.3_+_1946008-1946079_0_nc_intergenic  	7.780  	nan    	nan    	
NC_000913.3_-_1945945-1946148_1_nc_intergenic  	1.600  	nan    	nan    	
NC_000913.3_+_1947373-1947456_0_nc_intergenic  	-5.740 	nan    	nan    	
NC_000913.3_+_1948597-1948743_0_nc_intergenic  	0.440  	nan    	nan    	
NC_000913.3_-_1950625-1950687_1_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_+_1950574-1950702_0_nc_intergenic  	3.400  	nan    	nan    	
NC_000913.3_+_1950703-1950786_0_nc_intergenic  	5.150  	nan    	nan    	
NC_000913.3_-_1950712-1950819_1_nc_intergenic  	0.540  	nan    	nan    	
NC_000913.3_-_1952185-1952250_1_nc_intergenic  	2.050  	nan    	nan    	
NC_000913.3_+_1952662-1952763_0_nc_intergenic  	-0.090 	nan    	nan    	
NC_000913.3_+_1956778-1957161_0_nc_intergenic  	1.460  	nan    	nan    	
NC_000913.3_-_1958038-1958208_1_nc_intergenic  	3.480  	nan    	nan    	
NC_000913.3_+_1958209-1958271_0_nc_intergenic  	4.650  	nan    	nan    	
NC_000913.3_+_1958350-1958442_0_nc_intergenic  	3.570  	nan    	nan    	
NC_000913.3_-_1958410-1958487_1_nc_intergenic  	3.960  	nan    	nan    	
NC_000913.3_+_1959799-1959912_0_nc_intergenic  	0.000  	nan    	nan    	
NC_000913.3_-_1959880-1960002_1_nc_intergenic  	5.580  	nan    	nan    	
NC_000913.3_+_1959913-1960065_0_nc_intergenic  	-1.080 	nan    	nan    	
NC_000913.3_-_1961680-1961856_1_nc_intergenic  	0.030  	nan    	nan    	
NC_000913.3_+_1961908-1961979_0_nc_intergenic  	-0.650 	nan    	nan    	
NC_000913.3_-_1961857-1962018_1_nc_intergenic  	2.470  	nan    	nan    	
NC_000913.3_+_1962427-1962501_0_nc_intergenic  	3.750  	nan    	nan    	
NC_000913.3_-_1962433-1962540_1_nc_intergenic  	5.060  	nan    	nan    	
NC_000913.3_+_1962505-1962567_0_nc_intergenic  	-1.300 	nan    	nan    	
NC_000913.3_+_1964707-1965528_0_nc_intergenic  	1.550  	nan    	nan    	
NC_000913.3_+_1966144-1966227_0_nc_intergenic  	1.480  	nan    	nan    	
NC_000913.3_+_1969273-1969488_0_nc_intergenic  	-3.970 	nan    	nan    	
NC_000913.3_+_1970863-1971081_0_nc_intergenic  	0.560  	nan    	nan    	
NC_000913.3_+_1972594-1972782_0_nc_intergenic  	-1.550 	nan    	nan    	
NC_000913.3_-_1972747-1972857_1_nc_intergenic  	5.140  	nan    	nan    	
NC_000913.3_+_1973218-1973505_0_nc_intergenic  	-0.200 	nan    	nan    	
NC_000913.3_+_1975177-1975656_0_nc_intergenic  	-1.550 	nan    	nan    	
NC_000913.3_-_1977124-1977189_1_nc_intergenic  	-0.860 	nan    	nan    	
NC_000913.3_-_1977190-1977261_1_nc_intergenic  	-6.700 	nan    	nan    	
NC_000913.3_+_1977136-1977309_0_nc_intergenic  	-3.210 	nan    	nan    	
NC_000913.3_-_1978228-1978335_1_nc_intergenic  	-0.060 	nan    	nan    	
NC_000913.3_+_1978276-1978356_0_nc_intergenic  	2.620  	nan    	nan    	
NC_000913.3_-_1978336-1978449_1_nc_intergenic  	4.700  	nan    	nan    	
NC_000913.3_+_1978393-1978494_0_nc_intergenic  	-2.360 	nan    	nan    	
NC_000913.3_-_1979332-1979397_1_nc_intergenic  	7.430  	nan    	nan    	
NC_000913.3_-_1979434-1979517_1_nc_intergenic  	8.670  	nan    	nan    	
NC_000913.3_-_1979524-1979586_1_nc_intergenic  	5.500  	nan    	nan    	
NC_000913.3_+_1979494-1979592_0_nc_intergenic  	2.660  	nan    	nan    	
NC_000913.3_+_1980145-1980210_0_nc_intergenic  	-0.670 	nan    	nan    	
NC_000913.3_+_1982290-1982448_0_nc_intergenic  	1.620  	nan    	nan    	
NC_000913.3_-_1982359-1982499_1_nc_intergenic  	-3.720 	nan    	nan    	
NC_000913.3_+_1982464-1982616_0_nc_intergenic  	-4.220 	nan    	nan    	
NC_000913.3_+_1983499-1983603_0_nc_intergenic  	-3.150 	nan    	nan    	
NC_000913.3_-_1985026-1985094_1_nc_intergenic  	-2.090 	nan    	nan    	
NC_000913.3_+_1985083-1985259_0_nc_intergenic  	-0.950 	nan    	nan    	
NC_000913.3_-_1986112-1986213_1_nc_intergenic  	-1.240 	nan    	nan    	
NC_000913.3_-_1986214-1986381_1_nc_intergenic  	5.850  	nan    	nan    	
NC_000913.3_-_1986382-1986453_1_nc_intergenic  	-4.910 	nan    	nan    	
NC_000913.3_+_1986274-1986480_0_nc_intergenic  	2.900  	nan    	nan    	
NC_000913.3_-_1986454-1986534_1_nc_intergenic  	1.920  	nan    	nan    	
NC_000913.3_+_1986625-1986744_0_nc_intergenic  	5.970  	nan    	nan    	
NC_000913.3_-_1986721-1986783_1_nc_intergenic  	3.550  	nan    	nan    	
NC_000913.3_+_1986754-1986867_0_nc_intergenic  	4.650  	nan    	nan    	
NC_000913.3_-_1987441-1987506_1_nc_intergenic  	5.810  	nan    	nan    	
NC_000913.3_-_1987789-1987872_1_nc_intergenic  	7.300  	nan    	nan    	
NC_000913.3_+_1988047-1988115_0_nc_intergenic  	-3.000 	nan    	nan    	
NC_000913.3_-_1988053-1988118_1_nc_intergenic  	9.430  	nan    	nan    	
NC_000913.3_+_1988116-1988181_0_nc_intergenic  	2.050  	nan    	nan    	
NC_000913.3_-_1988119-1988202_1_nc_intergenic  	2.220  	nan    	nan    	
NC_000913.3_-_1988551-1988775_1_nc_intergenic  	5.190  	nan    	nan    	
NC_000913.3_+_1989214-1989306_0_nc_intergenic  	-5.470 	nan    	nan    	
NC_000913.3_+_1989520-1989657_0_nc_intergenic  	2.870  	nan    	nan    	
NC_000913.3_+_1990861-1991088_0_nc_intergenic  	3.210  	nan    	nan    	
NC_000913.3_+_1991605-1991712_0_nc_intergenic  	-0.030 	nan    	nan    	
NC_000913.3_-_1991716-1991796_1_nc_intergenic  	-1.080 	nan    	nan    	
NC_000913.3_+_1991731-1991868_0_nc_intergenic  	-4.000 	nan    	nan    	
NC_000913.3_+_1992139-1992213_0_nc_intergenic  	5.380  	nan    	nan    	
NC_000913.3_-_1992166-1992300_1_nc_intergenic  	2.800  	nan    	nan    	
NC_000913.3_+_1995061-1995546_0_nc_intergenic  	1.340  	nan    	nan    	
NC_000913.3_-_1995598-1995732_1_nc_intergenic  	7.200  	nan    	nan    	
NC_000913.3_+_1996048-1996137_0_nc_intergenic  	-2.000 	nan    	nan    	
NC_000913.3_-_1996069-1996152_1_nc_intergenic  	2.890  	nan    	nan    	
NC_000913.3_+_1996783-1996872_0_nc_intergenic  	1.410  	nan    	nan    	
NC_000913.3_+_2000380-2000559_0_nc_intergenic  	0.080  	nan    	nan    	
NC_000913.3_-_2001880-2001960_1_nc_intergenic  	-4.770 	nan    	nan    	
NC_000913.3_-_2003590-2003673_1_nc_intergenic  	3.040  	nan    	nan    	
NC_000913.3_+_2003566-2003742_0_nc_intergenic  	3.640  	nan    	nan    	
NC_000913.3_-_2003782-2003883_1_nc_intergenic  	3.520  	nan    	nan    	
NC_000913.3_-_2005240-2005392_1_nc_intergenic  	4.340  	nan    	nan    	
NC_000913.3_-_2005678-2005770_1_nc_intergenic  	-1.630 	nan    	nan    	
NC_000913.3_-_2006119-2006184_1_nc_intergenic  	0.190  	nan    	nan    	
NC_000913.3_+_2007535-2007822_0_nc_intergenic  	-5.730 	nan    	nan    	
NC_000913.3_-_2008090-2008152_1_nc_intergenic  	-1.350 	nan    	nan    	
NC_000913.3_+_2008132-2008314_0_nc_intergenic  	5.570  	nan    	nan    	
NC_000913.3_-_2008177-2008362_1_nc_intergenic  	4.070  	nan    	nan    	
NC_000913.3_-_2009293-2009568_1_nc_intergenic  	1.160  	nan    	nan    	
NC_000913.3_-_2009698-2009760_1_nc_intergenic  	-7.150 	nan    	nan    	
NC_000913.3_+_2009713-2009805_0_nc_intergenic  	0.300  	nan    	nan    	
NC_000913.3_-_2010523-2010597_1_nc_intergenic  	3.750  	nan    	nan    	
NC_000913.3_+_2010529-2010651_0_nc_intergenic  	2.650  	nan    	nan    	
NC_000913.3_-_2011120-2011185_1_nc_intergenic  	0.190  	nan    	nan    	
NC_000913.3_+_2011051-2011197_0_nc_intergenic  	-4.770 	nan    	nan    	
NC_000913.3_+_2012407-2012475_0_nc_intergenic  	6.050  	nan    	nan    	
NC_000913.3_-_2012335-2012487_1_nc_intergenic  	5.460  	nan    	nan    	
NC_000913.3_-_2012992-2013075_1_nc_intergenic  	-2.890 	nan    	nan    	
NC_000913.3_+_2013058-2013135_0_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_+_2013136-2013198_0_nc_intergenic  	1.650  	nan    	nan    	
NC_000913.3_-_2013100-2013210_1_nc_intergenic  	4.560  	nan    	nan    	
NC_000913.3_-_2014756-2015103_1_nc_intergenic  	2.150  	nan    	nan    	
NC_000913.3_-_2016403-2016633_1_nc_intergenic  	-1.290 	nan    	nan    	
NC_000913.3_+_2017867-2018025_0_nc_intergenic  	-6.250 	nan    	nan    	
NC_000913.3_-_2017843-2018040_1_nc_intergenic  	-4.020 	nan    	nan    	
NC_000913.3_-_2019466-2019561_1_nc_intergenic  	1.320  	nan    	nan    	
NC_000913.3_+_2019526-2019588_0_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_-_2019562-2019678_1_nc_intergenic  	1.180  	nan    	nan    	
NC_000913.3_-_2022685-2023317_1_nc_intergenic  	-2.510 	nan    	nan    	
NC_000913.3_-_2023693-2023770_1_nc_intergenic  	7.040  	nan    	nan    	
NC_000913.3_+_2023687-2023890_0_nc_intergenic  	3.360  	nan    	nan    	
NC_000913.3_-_2023807-2023905_1_nc_intergenic  	2.090  	nan    	nan    	
NC_000913.3_+_2023891-2024010_0_nc_intergenic  	4.360  	nan    	nan    	
NC_000913.3_+_2025256-2025369_0_nc_intergenic  	-1.620 	nan    	nan    	
NC_000913.3_+_2025370-2025459_0_nc_intergenic  	0.690  	nan    	nan    	
NC_000913.3_-_2025376-2025480_1_nc_intergenic  	-0.820 	nan    	nan    	
NC_000913.3_+_2027950-2028069_0_nc_intergenic  	2.900  	nan    	nan    	
NC_000913.3_-_2027938-2028126_1_nc_intergenic  	0.050  	nan    	nan    	
NC_000913.3_+_2028091-2028171_0_nc_intergenic  	2.810  	nan    	nan    	
NC_000913.3_-_2028406-2028474_1_nc_intergenic  	2.360  	nan    	nan    	
NC_000913.3_+_2028394-2028513_0_nc_intergenic  	-0.620 	nan    	nan    	
NC_000913.3_-_2029339-2029431_1_nc_intergenic  	0.230  	nan    	nan    	
NC_000913.3_-_2029450-2029536_1_nc_intergenic  	8.710  	nan    	nan    	
NC_000913.3_+_2029240-2029650_0_nc_intergenic  	1.680  	nan    	nan    	
NC_000913.3_-_2033506-2033583_1_nc_intergenic  	5.600  	nan    	nan    	
NC_000913.3_+_2033533-2033670_0_nc_intergenic  	3.310  	nan    	nan    	
NC_000913.3_+_2033764-2033832_0_nc_intergenic  	3.270  	nan    	nan    	
NC_000913.3_-_2033764-2033871_1_nc_intergenic  	9.510  	nan    	nan    	
NC_000913.3_-_2033920-2034006_1_nc_intergenic  	3.790  	nan    	nan    	
NC_000913.3_+_2035210-2035287_0_nc_intergenic  	5.520  	nan    	nan    	
NC_000913.3_-_2035240-2035320_1_nc_intergenic  	2.000  	nan    	nan    	
NC_000913.3_-_2035321-2035410_1_nc_intergenic  	4.000  	nan    	nan    	
NC_000913.3_+_2035288-2035434_0_nc_intergenic  	-6.380 	nan    	nan    	
NC_000913.3_-_2035459-2035551_1_nc_intergenic  	4.770  	nan    	nan    	
NC_000913.3_+_2035435-2035674_0_nc_intergenic  	-0.160 	nan    	nan    	
NC_000913.3_-_2035624-2035698_1_nc_intergenic  	2.120  	nan    	nan    	
NC_000913.3_+_2035675-2035746_0_nc_intergenic  	2.650  	nan    	nan    	
NC_000913.3_+_2035747-2035824_0_nc_intergenic  	1.640  	nan    	nan    	
NC_000913.3_+_2036647-2036769_0_nc_intergenic  	-0.780 	nan    	nan    	
NC_000913.3_-_2036683-2036793_1_nc_intergenic  	-2.420 	nan    	nan    	
NC_000913.3_+_2038798-2038884_0_nc_intergenic  	9.460  	nan    	nan    	
NC_000913.3_-_2038843-2038917_1_nc_intergenic  	3.790  	nan    	nan    	
NC_000913.3_+_2038885-2038953_0_nc_intergenic  	9.500  	nan    	nan    	
NC_000913.3_-_2038924-2039016_1_nc_intergenic  	3.570  	nan    	nan    	
NC_000913.3_-_2039332-2039397_1_nc_intergenic  	4.860  	nan    	nan    	
NC_000913.3_+_2039377-2039481_0_nc_intergenic  	2.000  	nan    	nan    	
NC_000913.3_-_2040418-2040570_1_nc_intergenic  	-5.720 	nan    	nan    	
NC_000913.3_-_2041075-2041143_1_nc_intergenic  	2.270  	nan    	nan    	
NC_000913.3_-_2041252-2041317_1_nc_intergenic  	-1.670 	nan    	nan    	
NC_000913.3_+_2041264-2041335_0_nc_intergenic  	0.830  	nan    	nan    	
NC_000913.3_+_2042041-2042103_0_nc_intergenic  	4.650  	nan    	nan    	
NC_000913.3_-_2042056-2042253_1_nc_intergenic  	6.690  	nan    	nan    	
NC_000913.3_+_2042185-2042280_0_nc_intergenic  	3.160  	nan    	nan    	
NC_000913.3_-_2042269-2042379_1_nc_intergenic  	2.330  	nan    	nan    	
NC_000913.3_-_2042872-2042934_1_nc_intergenic  	0.650  	nan    	nan    	
NC_000913.3_+_2042899-2043012_0_nc_intergenic  	-2.110 	nan    	nan    	
NC_000913.3_-_2042953-2043030_1_nc_intergenic  	6.320  	nan    	nan    	
NC_000913.3_-_2043034-2043132_1_nc_intergenic  	4.530  	nan    	nan    	
NC_000913.3_+_2043082-2043183_0_nc_intergenic  	3.030  	nan    	nan    	
NC_000913.3_-_2043133-2043213_1_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_-_2043259-2043327_1_nc_intergenic  	4.140  	nan    	nan    	
NC_000913.3_+_2043277-2043339_0_nc_intergenic  	5.650  	nan    	nan    	
NC_000913.3_+_2043355-2043462_0_nc_intergenic  	-1.110 	nan    	nan    	
NC_000913.3_+_2043577-2043654_0_nc_intergenic  	2.440  	nan    	nan    	
NC_000913.3_-_2044465-2044539_1_nc_intergenic  	6.290  	nan    	nan    	
NC_000913.3_-_2044645-2044725_1_nc_intergenic  	5.040  	nan    	nan    	
NC_000913.3_+_2044705-2044788_0_nc_intergenic  	-2.150 	nan    	nan    	
NC_000913.3_-_2044726-2044857_1_nc_intergenic  	2.210  	nan    	nan    	
NC_000913.3_+_2044837-2044917_0_nc_intergenic  	3.380  	nan    	nan    	
NC_000913.3_+_2052028-2052114_0_nc_intergenic  	5.290  	nan    	nan    	
NC_000913.3_-_2052094-2052180_1_nc_intergenic  	-1.750 	nan    	nan    	
NC_000913.3_+_2052115-2052201_0_nc_intergenic  	5.250  	nan    	nan    	
NC_000913.3_+_2052205-2052267_0_nc_intergenic  	-2.250 	nan    	nan    	
NC_000913.3_-_2052181-2052315_1_nc_intergenic  	3.700  	nan    	nan    	
NC_000913.3_-_2053381-2053446_1_nc_intergenic  	-2.570 	nan    	nan    	
NC_000913.3_+_2053291-2053515_0_nc_intergenic  	3.320  	nan    	nan    	
NC_000913.3_+_2053516-2053593_0_nc_intergenic  	4.040  	nan    	nan    	
NC_000913.3_-_2053528-2053608_1_nc_intergenic  	-6.230 	nan    	nan    	
NC_000913.3_+_2053594-2053677_0_nc_intergenic  	3.700  	nan    	nan    	
NC_000913.3_-_2054974-2055141_1_nc_intergenic  	5.890  	nan    	nan    	
NC_000913.3_-_2056483-2056635_1_nc_intergenic  	-1.840 	nan    	nan    	
NC_000913.3_+_2056579-2056656_0_nc_intergenic  	3.040  	nan    	nan    	
NC_000913.3_-_2056636-2056740_1_nc_intergenic  	5.880  	nan    	nan    	
NC_000913.3_+_2056657-2056761_0_nc_intergenic  	4.790  	nan    	nan    	
NC_000913.3_-_2057575-2057655_1_nc_intergenic  	4.150  	nan    	nan    	
NC_000913.3_+_2057665-2057778_0_nc_intergenic  	-0.110 	nan    	nan    	
NC_000913.3_-_2057665-2057940_1_nc_intergenic  	1.770  	nan    	nan    	
NC_000913.3_+_2057899-2057967_0_nc_intergenic  	-5.640 	nan    	nan    	
NC_000913.3_-_2059915-2060001_1_nc_intergenic  	6.000  	nan    	nan    	
NC_000913.3_+_2059936-2060016_0_nc_intergenic  	-1.080 	nan    	nan    	
NC_000913.3_-_2060950-2061015_1_nc_intergenic  	7.480  	nan    	nan    	
NC_000913.3_-_2061973-2062041_1_nc_intergenic  	7.730  	nan    	nan    	
NC_000913.3_+_2061952-2062059_0_nc_intergenic  	0.030  	nan    	nan    	
NC_000913.3_+_2062084-2062149_0_nc_intergenic  	0.140  	nan    	nan    	
NC_000913.3_-_2062084-2062218_1_nc_intergenic  	0.050  	nan    	nan    	
NC_000913.3_+_2062156-2062269_0_nc_intergenic  	-1.050 	nan    	nan    	
NC_000913.3_-_2062219-2062293_1_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_+_2062282-2062359_0_nc_intergenic  	-2.280 	nan    	nan    	
NC_000913.3_+_2063272-2063391_0_nc_intergenic  	3.000  	nan    	nan    	
NC_000913.3_+_2064262-2064567_0_nc_intergenic  	-2.500 	nan    	nan    	
NC_000913.3_+_2065777-2065872_0_nc_intergenic  	0.550  	nan    	nan    	
NC_000913.3_-_2065873-2065941_1_nc_intergenic  	6.770  	nan    	nan    	
NC_000913.3_-_2078854-2079012_1_nc_intergenic  	0.400  	nan    	nan    	
NC_000913.3_+_2078989-2079066_0_nc_intergenic  	-0.640 	nan    	nan    	
NC_000913.3_+_2079379-2079495_0_nc_intergenic  	1.790  	nan    	nan    	
NC_000913.3_-_2079427-2079525_1_nc_intergenic  	0.220  	nan    	nan    	
NC_000913.3_+_2080498-2080716_0_nc_intergenic  	-3.500 	nan    	nan    	
NC_000913.3_+_2080717-2080782_0_nc_intergenic  	-4.480 	nan    	nan    	
NC_000913.3_-_2080660-2080788_1_nc_intergenic  	3.860  	nan    	nan    	
NC_000913.3_-_2081308-2081406_1_nc_intergenic  	1.530  	nan    	nan    	
NC_000913.3_+_2081077-2081451_0_nc_intergenic  	2.950  	nan    	nan    	
NC_000913.3_+_2082535-2082615_0_nc_intergenic  	1.150  	nan    	nan    	
NC_000913.3_-_2082544-2082699_1_nc_intergenic  	2.160  	nan    	nan    	
NC_000913.3_+_2084149-2084238_0_nc_intergenic  	-3.280 	nan    	nan    	
NC_000913.3_-_2084059-2084322_1_nc_intergenic  	-1.480 	nan    	nan    	
NC_000913.3_+_2084278-2084667_0_nc_intergenic  	-3.370 	nan    	nan    	
NC_000913.3_+_2085520-2085591_0_nc_intergenic  	3.570  	nan    	nan    	
NC_000913.3_-_2085529-2085600_1_nc_intergenic  	5.870  	nan    	nan    	
NC_000913.3_+_2085610-2085753_0_nc_intergenic  	2.400  	nan    	nan    	
NC_000913.3_+_2087158-2087229_0_nc_intergenic  	0.130  	nan    	nan    	
NC_000913.3_-_2087128-2087247_1_nc_intergenic  	-0.590 	nan    	nan    	
NC_000913.3_+_2088220-2088441_0_nc_intergenic  	3.370  	nan    	nan    	
NC_000913.3_+_2089396-2089497_0_nc_intergenic  	-0.030 	nan    	nan    	
NC_000913.3_+_2089780-2089938_0_nc_intergenic  	3.080  	nan    	nan    	
NC_000913.3_-_2089882-2089950_1_nc_intergenic  	2.230  	nan    	nan    	
NC_000913.3_+_2090107-2090187_0_nc_intergenic  	-1.810 	nan    	nan    	
NC_000913.3_+_2093389-2093514_0_nc_intergenic  	-1.930 	nan    	nan    	
NC_000913.3_-_2094436-2094663_1_nc_intergenic  	-1.950 	nan    	nan    	
NC_000913.3_-_2095822-2095887_1_nc_intergenic  	-1.670 	nan    	nan    	
NC_000913.3_-_2098363-2098446_1_nc_intergenic  	5.630  	nan    	nan    	
NC_000913.3_+_2099575-2099637_0_nc_intergenic  	-2.250 	nan    	nan    	
NC_000913.3_+_2099671-2099751_0_nc_intergenic  	0.380  	nan    	nan    	
NC_000913.3_+_2099794-2099865_0_nc_intergenic  	-3.350 	nan    	nan    	
NC_000913.3_-_2101291-2101374_1_nc_intergenic  	2.850  	nan    	nan    	
NC_000913.3_+_2101684-2101857_0_nc_intergenic  	0.580  	nan    	nan    	
NC_000913.3_+_2102914-2103006_0_nc_intergenic  	-3.500 	nan    	nan    	
NC_000913.3_+_2103352-2103420_0_nc_intergenic  	5.000  	nan    	nan    	
NC_000913.3_+_2110996-2111100_0_nc_intergenic  	5.500  	nan    	nan    	
